status,card_present,Tax_desc,Balance,Gender,Age,State,Amount,Movement,SalaryPerAnnum
2,0.80,4,8532.43,1,40,2.86,1946.57,1,125748.00
2,0.80,1,1207.03,1,21,2.86,29.00,0,14832.36
1,1.00,0,60402.34,2,33,2.00,7.77,0,724921.32
1,1.00,2,3738.40,2,22,2.00,47.83,0,45434.76
1,1.00,2,8447.84,2,43,2.00,26.54,0,101692.56
2,0.80,1,17673.18,1,46,2.86,22.00,0,212342.16
2,0.80,1,62202.22,2,40,2.86,40.00,0,746906.64
2,0.80,4,28076.10,1,50,2.86,1436.98,1,354156.96
1,1.00,0,2957.78,1,21,1.00,77.63,0,36424.92
1,1.00,2,4963.81,1,20,3.00,36.02,0,59997.96
1,1.00,0,4125.23,2,27,2.00,14.79,0,49680.24
1,1.00,2,192986.49,1,40,2.00,35.51,0,2316264.00
1,1.00,2,2154.72,1,24,2.00,6.75,0,25937.64
1,1.00,0,4949.95,1,20,5.00,13.86,0,59565.72
2,0.80,4,5392.21,1,27,2.86,2840.15,1,98788.32
1,0.00,2,2937.02,1,21,3.00,20.76,0,35493.36
1,0.00,2,1203.89,1,21,7.00,3.14,0,14484.36
1,1.00,2,16196.11,2,42,3.00,37.66,0,194805.24
1,1.00,2,60375.29,2,33,2.00,27.05,0,724828.08
1,1.00,2,4519.67,1,30,2.00,18.01,0,54452.16
1,1.00,0,21478.35,1,34,4.00,31.26,0,258115.32
1,1.00,0,4938.26,1,20,5.00,11.69,0,59399.40
1,1.00,0,6482.67,2,19,3.00,51.51,0,78410.16
2,0.80,4,8239.40,1,25,2.86,2282.36,1,126261.12
2,0.80,1,7063.16,2,40,2.86,41.00,0,85249.92
2,0.80,4,34453.20,2,21,2.86,1560.20,1,432160.80
2,0.80,1,36409.93,2,28,2.86,43.00,0,437435.16
2,0.80,1,3582.65,1,24,2.86,27.00,0,43315.80
1,1.00,0,2146.84,1,24,2.00,7.88,0,25856.64
1,1.00,0,4923.20,1,20,3.00,15.06,0,59259.12
1,1.00,0,5375.87,1,27,5.00,16.34,0,64706.52
1,1.00,2,4653.14,1,34,7.00,24.45,0,56131.08
1,1.00,0,1193.86,1,21,7.00,10.03,0,14446.68
2,0.80,4,5924.70,2,22,2.86,3328.77,1,111041.64
2,0.80,4,10265.95,2,35,2.86,2544.76,1,153728.52
2,0.80,4,4816.40,2,21,2.86,2572.91,1,88671.72
1,1.00,2,4639.70,1,34,7.00,13.44,0,55837.68
1,1.00,0,9066.17,2,20,8.00,22.92,0,109069.08
1,1.00,2,5361.91,1,27,5.00,13.96,0,64510.44
1,1.00,2,2913.60,1,21,3.00,23.42,0,35244.24
1,1.00,0,2243.49,2,21,2.00,8.89,0,27028.56
2,0.80,3,5247.90,1,21,2.86,33.00,0,63370.80
2,0.80,1,3252.68,2,24,2.86,53.00,0,39668.16
2,0.80,1,21057.41,1,38,2.86,66.00,0,253480.92
1,1.00,0,5341.14,1,27,3.00,20.77,0,64342.92
1,1.00,2,5032.09,1,19,2.00,27.08,0,60710.04
2,0.80,1,21415.35,1,34,2.86,63.00,0,257740.20
2,0.80,3,4859.00,1,20,2.86,55.00,0,58968.00
2,0.80,1,8740.47,2,19,2.86,40.00,0,105365.64
2,0.80,1,4253.18,1,35,2.86,45.00,0,51578.16
1,1.00,0,4914.00,1,20,5.00,9.20,0,59078.40
1,1.00,0,2526.58,2,20,2.00,31.56,0,30697.68
1,1.00,0,6470.56,2,19,5.00,12.11,0,77792.04
1,1.00,0,6422.51,1,30,4.00,28.46,0,77411.64
1,0.00,2,4615.40,1,34,7.00,24.30,0,55676.40
2,0.80,1,6822.03,2,18,2.86,27.00,0,82188.36
1,1.00,2,4401.37,1,30,2.00,118.30,0,54236.04
1,1.00,2,2128.60,1,24,2.00,18.24,0,25762.08
1,1.00,2,4087.22,2,27,2.00,38.01,0,49502.76
1,1.00,0,4850.39,1,20,3.00,8.61,0,58308.00
1,1.00,0,8385.32,2,43,1.00,62.52,0,101374.08
1,1.00,0,4377.10,1,30,4.00,24.27,0,52816.44
1,1.00,2,2883.01,1,21,3.00,30.59,0,34963.20
2,0.80,1,4781.39,1,20,2.86,69.00,0,58204.68
2,0.80,1,53135.80,2,78,2.86,38.00,0,638085.60
2,0.80,1,5238.36,2,31,2.86,29.00,0,63208.32
2,0.80,1,8690.47,2,19,2.86,50.00,0,104885.64
2,0.80,1,3311.65,2,30,2.86,23.00,0,40015.80
1,1.00,0,4063.98,2,27,2.00,23.24,0,49046.64
1,1.00,2,3724.19,2,22,3.00,14.21,0,44860.80
1,1.00,2,2857.60,1,21,3.00,25.41,0,34596.12
1,1.00,0,2390.88,1,18,4.00,18.04,0,28907.04
1,0.00,0,2848.73,1,21,3.00,8.87,0,34291.20
1,1.00,0,4854.94,1,19,4.00,177.15,0,60385.08
1,1.00,0,3341.52,2,30,1.00,20.50,0,40344.24
1,1.00,2,2835.43,2,31,3.00,98.93,0,35212.32
1,1.00,0,3334.65,2,30,1.00,6.87,0,40098.24
1,0.00,2,4603.58,1,34,7.00,11.82,0,55384.80
1,0.00,2,4358.99,1,30,2.00,18.11,0,52525.20
1,1.00,0,21024.68,1,34,5.00,390.67,0,256984.20
1,0.00,2,2394.00,2,20,3.00,132.58,0,30318.96
1,1.00,2,9052.86,2,20,8.00,13.31,0,108794.04
1,1.00,0,2379.55,2,20,2.00,14.45,0,28728.00
1,0.00,2,5220.17,2,31,3.00,18.19,0,62860.32
1,0.00,0,3302.72,2,30,1.00,8.93,0,39739.80
2,0.80,1,3211.68,2,24,2.86,41.00,0,39032.16
1,1.00,0,12624.72,2,23,3.00,21.86,0,151758.96
1,1.00,0,3295.80,1,26,3.00,43.57,0,40072.44
1,1.00,0,3288.26,2,30,1.00,14.46,0,39632.64
1,1.00,2,10213.95,1,35,2.00,11.06,0,122700.12
1,1.00,2,9045.27,2,20,3.00,7.59,0,108634.32
1,1.00,2,3279.11,2,30,1.00,9.15,0,39459.12
1,1.00,2,2810.78,2,23,3.00,85.84,0,34759.44
1,1.00,2,5204.51,2,31,3.00,15.66,0,62642.04
1,1.00,0,3196.81,2,24,2.00,14.87,0,38540.16
2,0.80,1,4280.38,1,25,2.86,26.00,0,51676.56
2,0.80,1,4314.87,2,20,2.86,163.00,0,53734.44
1,1.00,2,2357.03,2,20,2.00,22.52,0,28554.60
1,0.00,0,4331.53,1,30,2.00,27.46,0,52307.88
2,0.80,1,34425.20,2,21,2.86,28.00,0,413438.40
1,1.00,2,4597.62,1,34,3.00,5.96,0,55242.96
1,1.00,0,9104.68,2,35,3.00,14.13,0,109425.72
2,0.80,1,5178.51,2,31,2.86,26.00,0,62454.12
2,0.80,1,21012.41,1,38,2.86,45.00,0,252688.92
2,0.80,1,7132.00,1,23,2.86,43.00,0,86100.00
2,0.80,1,36012.74,2,42,2.86,37.00,0,432596.88
1,1.00,2,2354.05,2,20,2.00,2.98,0,28284.36
1,1.00,0,12592.28,2,23,3.00,32.44,0,151496.64
1,1.00,2,9029.89,2,35,3.00,74.79,0,109256.16
1,1.00,2,12439.10,2,23,3.00,153.18,0,151107.36
1,1.00,0,4840.71,1,19,2.00,14.23,0,58259.28
1,1.00,0,45927.92,2,22,2.00,20.55,0,551381.64
1,1.00,2,4252.80,1,30,2.00,78.73,0,51978.36
1,1.00,2,2340.36,2,20,2.00,13.69,0,28248.60
1,1.00,2,5302.85,1,27,5.00,38.29,0,64093.68
1,1.00,2,2324.52,2,20,2.00,15.84,0,28084.32
1,1.00,2,4195.03,1,30,2.00,57.77,0,51033.60
1,1.00,2,2796.97,2,31,3.00,38.46,0,34025.16
2,0.80,1,2808.07,2,42,2.86,150.00,0,35496.84
2,0.80,1,3146.24,1,18,2.86,45.00,0,38294.88
1,1.00,0,4807.85,1,19,2.00,32.86,0,58088.52
1,0.00,0,2295.76,2,20,2.00,28.76,0,27894.24
1,1.00,0,6460.27,2,19,5.00,10.29,0,77646.72
1,1.00,0,4036.27,2,27,2.00,27.71,0,48767.76
1,1.00,0,4773.01,1,20,5.00,8.38,0,57376.68
1,0.00,2,20934.77,1,34,2.00,89.91,0,252296.16
2,0.80,1,5829.70,2,22,2.86,95.00,0,71096.40
2,0.80,1,5161.51,2,31,2.86,17.00,0,62142.12
1,1.00,0,9019.95,2,35,3.00,9.94,0,108358.68
1,1.00,0,5085.49,2,44,2.00,364.69,0,65402.16
1,1.00,2,5074.21,2,44,2.00,11.28,0,61025.88
1,1.00,2,4749.58,1,20,4.00,23.43,0,57276.12
1,1.00,0,4729.30,1,20,5.00,20.28,0,56994.96
1,1.00,2,45878.53,2,22,2.00,49.39,0,551135.04
1,1.00,2,9634.57,2,28,6.00,13.52,0,115777.08
1,0.00,2,4539.43,1,34,3.00,58.19,0,55171.44
2,0.80,1,16151.11,2,42,2.86,45.00,0,194353.32
2,0.80,1,192816.49,1,40,2.86,170.00,0,2315837.88
1,1.00,0,20917.90,1,34,4.00,16.87,0,251217.24
1,1.00,2,7871.19,2,21,5.00,10.79,0,94583.76
1,1.00,0,6808.64,2,18,1.00,13.39,0,81864.36
1,1.00,0,4524.73,1,34,7.00,14.70,0,54473.16
2,0.80,3,8975.95,2,35,2.86,44.00,0,108239.40
1,1.00,0,4913.34,2,69,2.00,22.83,0,59234.04
1,0.00,2,3164.66,2,24,5.00,32.15,0,38361.72
1,1.00,0,4702.80,1,20,3.00,26.50,0,56751.60
2,0.80,3,6763.64,2,18,2.86,45.00,0,81703.68
1,1.00,0,16111.86,2,42,4.00,39.25,0,193813.32
1,1.00,2,11432.95,2,38,2.00,43.12,0,137712.84
1,0.00,0,4774.82,1,19,2.00,33.03,0,57694.20
1,1.00,0,2719.71,1,41,2.00,20.40,0,32881.32
1,1.00,2,5277.81,1,27,3.00,25.04,0,63634.20
1,1.00,0,2786.80,2,23,3.00,23.98,0,33729.36
1,1.00,0,4679.94,1,20,5.00,22.86,0,56433.60
1,1.00,2,5152.68,2,31,3.00,8.83,0,61938.12
1,1.00,0,1933.66,2,38,3.00,10.07,0,23324.76
1,1.00,2,11405.36,2,38,2.00,27.59,0,137195.40
1,0.00,2,2274.42,2,20,2.00,21.34,0,27549.12
1,1.00,2,5266.35,1,27,3.00,11.46,0,63333.72
1,1.00,0,8949.92,2,35,1.00,26.03,0,107711.40
1,0.00,2,2109.94,1,24,2.00,18.66,0,25543.20
2,0.80,1,4896.34,2,69,2.86,17.00,0,58960.08
2,0.80,5,6742.64,2,18,2.86,21.00,0,81163.68
1,0.00,2,2803.56,1,21,2.00,45.17,0,34184.76
1,1.00,0,1924.92,2,38,2.00,8.74,0,23203.92
1,0.00,2,2753.79,2,31,3.00,43.18,0,33563.64
2,0.80,1,9585.57,2,28,2.86,49.00,0,115614.84
2,0.80,1,4356.73,1,34,2.86,168.00,0,54296.76
1,1.00,2,2797.18,1,21,3.00,6.38,0,33642.72
1,0.00,2,1907.97,2,38,3.00,16.95,0,23099.04
1,0.00,2,2784.33,1,21,3.00,12.85,0,33566.16
1,0.00,2,6719.55,2,18,1.00,23.09,0,80911.68
1,0.00,0,4494.16,1,20,3.00,185.78,0,56159.28
1,1.00,0,2773.11,2,23,3.00,13.69,0,33441.60
1,1.00,0,192790.29,1,40,2.00,26.20,0,2313797.88
2,0.80,1,4259.66,1,34,2.86,17.00,0,51319.92
1,1.00,2,8228.63,1,25,3.00,10.77,0,98872.80
1,1.00,2,4053.45,2,28,2.00,21.07,0,48894.24
1,1.00,2,4276.66,1,34,7.00,80.07,0,52280.76
1,0.00,2,1582.75,1,26,1.00,2.40,0,19021.80
1,1.00,2,2766.06,2,23,3.00,7.05,0,33277.32
1,1.00,2,6456.82,2,19,3.00,3.45,0,77523.24
1,1.00,2,7570.06,2,29,1.00,17.24,0,91047.60
1,1.00,0,1162.11,1,21,7.00,31.75,0,14326.32
2,0.80,3,2081.94,1,24,2.86,28.00,0,25319.28
1,0.00,2,45870.67,2,22,2.00,7.86,0,550542.36
1,1.00,2,2746.54,1,21,3.00,37.79,0,33411.96
1,1.00,0,4221.61,1,34,7.00,38.05,0,51115.92
1,1.00,0,7513.89,2,29,1.00,56.17,0,90840.72
1,1.00,2,2734.94,1,21,3.00,11.60,0,32958.48
1,1.00,0,1557.87,1,26,1.00,24.88,0,18993.00
1,1.00,2,2744.90,2,31,3.00,8.89,0,33045.48
1,1.00,0,4448.08,1,20,2.00,46.08,0,53929.92
1,1.00,0,8910.95,2,35,4.00,38.97,0,107399.04
2,0.80,1,17645.18,1,46,2.86,28.00,0,212078.16
1,1.00,0,1543.10,1,26,1.00,14.77,0,18694.44
1,1.00,0,3989.03,2,27,2.00,47.24,0,48435.24
1,1.00,0,6361.94,2,19,2.00,94.88,0,77481.84
1,1.00,2,5228.94,1,27,3.00,37.41,0,63196.20
1,1.00,2,1472.88,1,26,2.00,70.22,0,18517.20
1,0.00,0,2175.45,2,20,2.00,98.97,0,27293.04
1,1.00,0,3258.94,2,30,1.00,20.17,0,39349.32
1,1.00,0,6743.77,1,39,3.00,773.99,0,90213.12
1,1.00,0,6707.13,1,19,3.00,94.22,0,81616.20
1,0.00,2,3779.96,1,47,3.00,13.41,0,45520.44
1,1.00,0,6693.50,1,39,3.00,50.27,0,80925.24
1,1.00,0,4206.22,1,34,7.00,15.39,0,50659.32
1,1.00,0,6694.37,1,19,3.00,12.76,0,80485.56
2,0.80,1,10559.36,2,38,2.86,846.00,0,136864.32
2,0.80,1,5253.42,1,20,2.86,30.00,0,63401.04
1,0.00,2,10192.02,1,35,2.00,21.93,0,122567.40
1,1.00,0,4442.85,1,20,3.00,5.23,0,53376.96
1,1.00,2,10168.86,1,35,2.00,23.16,0,122304.24
1,0.00,0,2756.68,2,23,3.00,9.38,0,33192.72
2,0.80,1,4209.17,2,44,2.86,157.00,0,52394.04
2,0.80,1,261995.86,2,46,2.86,43.00,0,3144466.32
2,0.80,1,3755.96,1,47,2.86,24.00,0,45359.52
1,1.00,2,3237.85,2,30,1.00,21.09,0,39107.28
1,1.00,2,5739.08,2,22,5.00,90.62,0,69956.40
1,1.00,0,4410.49,1,20,5.00,32.36,0,53314.20
1,1.00,0,5718.72,2,22,4.00,20.36,0,68868.96
1,1.00,0,3217.68,2,30,1.00,20.17,0,38854.20
1,1.00,2,9541.21,2,28,2.00,44.36,0,115026.84
1,1.00,2,3192.08,2,30,1.00,25.60,0,38612.16
2,0.80,1,6185.42,2,22,2.86,25.00,0,74525.04
1,1.00,0,6711.84,2,18,1.00,7.71,0,80634.60
2,0.80,3,45834.67,2,22,2.86,36.00,0,550448.04
1,1.00,2,4393.98,1,20,5.00,16.51,0,52925.88
2,0.80,1,2043.94,1,24,2.86,38.00,0,24983.28
1,0.00,2,1465.37,1,26,1.00,7.51,0,17674.56
1,1.00,2,4184.66,1,34,7.00,21.56,0,50474.64
2,0.80,1,20886.90,1,34,2.86,31.00,0,251014.80
2,0.80,1,2343.44,1,64,2.86,30.00,0,28481.28
1,1.00,2,1459.10,1,26,1.00,6.27,0,17584.44
2,0.80,3,62163.22,2,40,2.86,39.00,0,746426.64
2,0.80,1,2126.45,2,20,2.86,49.00,0,26105.40
2,0.80,3,2900.02,1,43,2.86,197.00,0,37164.24
1,1.00,0,4375.13,1,20,5.00,18.85,0,52727.76
1,1.00,2,5122.38,2,31,4.00,30.30,0,61832.16
2,0.80,3,6152.42,2,22,2.86,33.00,0,74225.04
2,0.80,1,7438.89,2,29,2.86,75.00,0,90166.68
2,0.80,1,2995.24,1,18,2.86,151.00,0,37754.88
1,1.00,2,4155.52,2,44,2.00,53.65,0,50510.04
1,1.00,0,60357.21,2,33,2.00,18.08,0,724503.48
1,0.00,0,4362.87,1,20,5.00,12.26,0,52501.56
1,0.00,0,2689.21,1,41,2.00,30.50,0,32636.52
1,0.00,0,4168.47,1,30,2.00,26.56,0,50340.36
1,1.00,0,60334.90,2,33,2.00,22.31,0,724286.52
1,0.00,0,1454.82,1,26,3.00,4.28,0,17509.20
1,1.00,0,5088.65,2,31,3.00,33.73,0,61468.56
1,1.00,2,6630.94,2,18,1.00,80.90,0,80542.08
1,1.00,2,4129.19,2,44,3.00,26.33,0,49866.24
1,1.00,0,9512.52,2,28,5.00,28.69,0,114494.52
1,1.00,2,4146.54,1,34,3.00,38.12,0,50215.92
2,0.80,1,34383.20,2,21,2.86,42.00,0,413102.40
1,0.00,2,8114.87,1,25,2.00,113.76,0,98743.56
1,1.00,2,1446.36,1,26,1.00,8.46,0,17457.84
1,1.00,0,28061.47,1,50,2.00,14.63,0,336913.20
1,1.00,2,4147.64,1,30,2.00,20.83,0,50021.64
1,1.00,2,1901.53,2,38,3.00,6.44,0,22895.64
1,1.00,0,2663.48,1,41,2.00,25.73,0,32270.52
1,0.00,2,1434.21,1,26,1.00,12.15,0,17356.32
1,0.00,2,3025.78,2,37,1.00,20.85,0,36559.56
2,0.80,1,36381.93,2,28,2.86,28.00,0,436919.16
2,0.80,3,8354.32,2,43,2.86,31.00,0,100623.84
2,0.80,3,30406.74,1,43,2.86,38.00,0,365336.88
2,0.80,1,9478.52,2,28,2.86,34.00,0,114150.24
1,0.00,0,20878.68,1,34,4.00,8.22,0,250642.80
1,1.00,2,3018.05,2,37,1.00,7.73,0,36309.36
1,1.00,2,4759.28,1,19,2.00,15.54,0,57297.84
1,1.00,0,6351.96,2,19,5.00,9.98,0,76343.28
1,1.00,0,5713.98,2,22,2.00,4.74,0,68624.64
1,0.00,2,2728.76,1,21,5.00,6.18,0,32819.28
1,1.00,0,2716.41,1,21,3.00,12.35,0,32745.12
2,0.80,1,6314.96,2,19,2.86,37.00,0,76223.52
1,1.00,0,1149.27,1,21,7.00,12.84,0,13945.32
1,1.00,2,9021.51,2,20,4.00,23.76,0,108543.24
1,1.00,2,5657.92,2,22,4.00,56.06,0,68567.76
2,0.80,3,12322.10,2,23,2.86,117.00,0,149269.20
1,1.00,2,4725.26,1,19,2.00,34.02,0,57111.36
1,1.00,0,6291.50,2,19,5.00,23.46,0,75779.52
1,1.00,0,1855.51,2,38,1.00,46.02,0,22818.36
1,1.00,0,1834.58,2,38,3.00,20.93,0,22266.12
2,0.80,3,6590.94,2,18,2.86,40.00,0,79571.28
1,0.00,2,5494.37,2,22,2.00,163.55,0,67895.04
1,1.00,0,2660.06,1,21,2.00,56.35,0,32596.92
1,1.00,2,2612.73,1,21,3.00,47.33,0,31920.72
1,1.00,2,6676.05,1,19,3.00,18.32,0,80332.44
1,1.00,2,60310.07,2,33,2.00,24.83,0,724018.80
1,0.00,0,4357.30,1,20,5.00,5.57,0,52354.44
1,0.00,2,45778.89,2,22,2.00,55.78,0,550016.04
1,1.00,2,5083.29,2,31,3.00,5.36,0,61063.80
1,1.00,0,4731.97,2,69,2.00,164.37,0,58756.08
1,1.00,2,4337.62,1,20,5.00,19.68,0,52287.60
1,1.00,2,4615.75,1,19,3.00,109.51,0,56703.12
2,0.80,3,4582.48,1,34,2.86,125.00,0,56489.76
2,0.80,1,12141.10,2,23,2.86,181.00,0,147865.20
2,0.80,1,6400.51,1,30,2.86,22.00,0,77070.12
1,0.00,0,4312.38,1,20,5.00,25.24,0,52051.44
1,1.00,0,8660.71,2,19,2.00,29.76,0,104285.64
1,1.00,0,2313.94,1,64,2.00,29.50,0,28121.28
1,0.00,2,45763.71,2,22,2.00,15.18,0,549346.68
2,0.80,1,5038.29,2,31,2.86,45.00,0,60999.48
2,0.80,1,2477.73,1,21,2.86,135.00,0,31352.76
1,1.00,2,5479.91,2,22,5.00,14.46,0,65932.44
1,1.00,0,1141.43,1,21,7.00,7.84,0,13791.24
2,0.80,1,7114.00,1,23,2.86,18.00,0,85584.00
2,0.80,3,6563.94,2,18,2.86,27.00,0,79091.28
1,1.00,0,4301.09,1,20,4.00,11.29,0,51748.56
1,1.00,2,8875.92,2,35,5.00,35.03,0,106931.40
1,1.00,0,5040.28,2,44,2.00,33.93,0,60890.52
1,1.00,2,20835.90,1,34,3.00,42.78,0,250544.16
1,1.00,0,4134.20,1,30,2.00,13.44,0,49771.68
2,0.80,1,7371.46,2,29,2.86,48.00,0,89033.52
2,0.80,1,3529.19,2,22,2.86,195.00,0,44690.28
2,0.80,1,2680.83,2,23,2.86,42.00,0,32673.96
1,1.00,0,4674.18,2,69,2.00,57.79,0,56783.64
1,0.00,0,2722.83,2,23,3.00,33.85,0,33080.16
1,1.00,2,20988.21,1,38,2.00,24.20,0,252148.92
1,1.00,2,7419.46,2,29,5.00,19.43,0,89266.68
1,1.00,0,192768.92,1,40,2.00,21.37,0,2313483.48
1,0.00,2,2730.77,2,31,3.00,14.13,0,32938.80
1,0.00,2,5018.36,2,44,2.00,21.92,0,60483.36
2,0.80,1,45677.71,2,22,2.86,86.00,0,549164.52
2,0.80,1,2009.47,1,18,2.86,50.00,0,24713.64
1,1.00,2,4269.26,1,25,5.00,11.12,0,51364.56
1,1.00,2,3505.73,2,22,3.00,23.46,0,42350.28
1,1.00,0,8093.90,1,25,1.00,20.97,0,97378.44
1,1.00,0,2662.42,2,23,3.00,18.41,0,32169.96
1,0.00,0,8838.93,2,35,4.00,36.99,0,106511.04
1,1.00,0,36535.78,2,38,3.00,22.46,0,438698.88
1,1.00,2,2564.72,1,41,2.00,98.76,0,31961.76
1,1.00,2,3009.80,2,37,1.00,8.25,0,36216.60
1,1.00,0,4238.39,1,25,5.00,30.87,0,51231.12
1,0.00,0,8397.98,1,40,3.00,134.45,0,102389.16
2,0.80,1,7038.16,2,40,2.86,25.00,0,84757.92
2,0.80,3,2435.85,1,41,2.86,109.00,0,30538.20
2,0.80,1,7118.85,1,19,2.86,108.00,0,86722.20
1,1.00,0,45663.09,2,22,2.00,14.62,0,548132.52
1,0.00,0,8614.51,2,19,1.00,46.20,0,103928.52
1,1.00,0,2544.85,1,41,2.00,19.87,0,30776.64
1,1.00,0,4588.54,1,19,2.00,27.21,0,55389.00
2,0.80,1,1732.58,2,38,2.86,102.00,0,22014.96
1,1.00,0,6280.07,2,19,5.00,11.43,0,75498.00
1,1.00,0,2016.27,1,24,2.00,27.67,0,24527.28
1,1.00,0,6664.45,1,19,5.00,11.60,0,80112.60
1,1.00,2,2989.91,2,37,1.00,19.89,0,36117.60
2,0.80,3,10536.36,2,39,2.86,33.00,0,126832.32
2,0.80,3,4564.54,1,19,2.86,24.00,0,55062.48
1,1.00,0,2451.23,1,21,3.00,26.50,0,29732.76
2,0.80,1,4068.20,1,30,2.86,66.00,0,49610.40
2,0.80,1,36257.93,2,28,2.86,124.00,0,436583.16
2,0.80,1,6118.42,2,22,2.86,34.00,0,73829.04
2,0.80,1,1239.21,1,26,2.86,195.00,0,17210.52
2,0.80,1,4218.18,1,35,2.86,35.00,0,51038.16
2,0.80,3,45516.09,2,22,2.86,147.00,0,547957.08
2,0.80,1,62032.22,2,40,2.86,131.00,0,745958.64
2,0.80,3,8728.93,2,35,2.86,110.00,0,106067.16
1,1.00,2,8379.67,1,40,4.00,18.31,0,100775.76
2,0.80,1,3810.03,2,27,2.86,179.00,0,47868.36
2,0.80,3,192717.92,1,40,2.86,51.00,0,2313227.04
1,0.00,2,4210.93,1,25,5.00,27.46,0,50860.68
1,1.00,2,1652.07,2,38,2.00,80.51,0,20790.96
1,1.00,0,1106.47,1,21,1.00,34.96,0,13697.16
2,0.80,3,15433.16,2,24,2.86,39.00,0,185665.92
1,1.00,0,6658.66,1,19,3.00,5.79,0,79973.40
1,0.00,0,20816.17,1,34,3.00,19.73,0,250030.80
1,1.00,0,4042.40,1,30,2.00,25.80,0,48818.40
1,1.00,0,6655.04,1,39,3.00,38.46,0,80322.00
1,0.00,2,6263.74,2,19,3.00,16.33,0,75360.84
1,0.00,0,36511.18,2,38,1.00,24.60,0,438429.36
1,1.00,2,20786.82,1,34,3.00,29.35,0,249794.04
1,1.00,0,10535.17,2,38,2.00,24.19,0,126712.32
1,1.00,2,3187.30,2,30,8.00,4.78,0,38304.96
1,1.00,0,7348.09,2,29,3.00,23.37,0,88457.52
1,1.00,0,5418.97,2,22,3.00,60.94,0,65758.92
1,0.00,0,10190.22,2,35,1.00,75.73,0,123191.40
1,1.00,0,5034.33,2,31,3.00,3.96,0,60459.48
1,1.00,0,3176.26,2,30,1.00,11.04,0,38247.60
1,1.00,2,4045.05,2,28,2.00,8.40,0,48641.40
1,0.00,0,7947.98,1,25,5.00,145.92,0,97126.80
1,1.00,0,4019.53,2,28,2.00,25.52,0,48540.60
1,1.00,2,4200.91,1,25,5.00,10.02,0,50531.16
1,1.00,2,4186.20,1,25,3.00,14.71,0,50410.92
1,1.00,0,4154.58,1,25,5.00,31.62,0,50234.40
2,0.80,4,11449.84,2,21,2.86,3578.65,1,180341.88
2,0.80,4,6293.87,1,34,2.86,1711.39,1,96063.12
2,0.80,1,6247.87,1,34,2.86,46.00,0,75526.44
2,0.80,1,55170.57,2,19,2.86,37.00,0,662490.84
2,0.80,4,3780.96,1,40,2.86,892.09,1,56076.60
2,0.80,1,10021.86,1,35,2.86,147.00,0,122026.32
2,0.80,4,11753.39,2,29,2.86,4405.30,1,193904.28
2,0.80,1,36469.18,2,38,2.86,42.00,0,438134.16
2,0.80,4,196933.96,1,40,2.86,4216.04,1,2413800.00
2,0.80,1,4686.40,2,21,2.86,130.00,0,57796.80
1,1.00,2,2376.75,1,18,4.00,14.13,0,28690.56
1,1.00,2,1066.95,1,21,2.00,39.52,0,13277.64
2,0.80,3,3874.40,1,30,2.86,168.00,0,48508.80
2,0.80,4,5081.13,1,35,2.86,862.95,1,71328.96
1,1.00,2,2008.57,1,24,2.00,7.70,0,24195.24
1,0.00,2,8606.05,2,19,2.00,8.46,0,103374.12
1,0.00,0,2392.91,1,21,3.00,58.32,0,29414.76
2,0.80,4,110361.62,2,42,2.86,3231.26,1,1363114.56
2,0.80,4,10942.33,2,43,2.86,2588.01,1,162364.08
2,0.80,4,5206.26,2,27,2.86,1396.23,1,79229.88
2,0.80,4,31071.17,1,43,2.86,664.43,1,380827.20
2,0.80,4,3068.41,1,24,2.86,1059.84,1,49539.00
2,0.80,4,7254.29,2,19,2.86,990.55,1,98938.08
1,1.00,2,2362.87,1,21,5.00,30.04,0,28714.92
1,1.00,0,2412.01,1,41,2.00,23.84,0,29230.20
1,1.00,0,4080.59,1,34,7.00,65.95,0,49758.48
2,0.80,1,11409.84,2,21,2.86,40.00,0,137398.08
2,0.80,4,9318.52,2,40,2.86,2280.36,1,139186.56
2,0.80,1,36237.93,2,28,2.86,20.00,0,435095.16
2,0.80,4,6809.38,1,30,2.86,1636.72,1,101353.20
1,1.00,2,4141.22,1,25,3.00,13.36,0,49854.96
1,1.00,2,5194.37,2,27,2.00,11.89,0,62475.12
2,0.80,3,3819.40,1,30,2.86,55.00,0,46492.80
2,0.80,3,4120.09,1,20,2.86,181.00,0,51613.08
2,0.80,1,7092.00,1,23,2.86,22.00,0,85368.00
1,1.00,0,34312.54,2,21,2.00,70.66,0,412598.40
1,1.00,2,1646.26,2,38,3.00,5.81,0,19824.84
1,0.00,2,5244.74,1,20,3.00,8.68,0,63041.04
2,0.80,1,110168.62,2,42,2.86,193.00,0,1324339.44
1,1.00,0,20777.52,1,34,3.00,9.30,0,249441.84
1,1.00,2,2695.99,2,31,3.00,34.78,0,32769.24
2,0.80,1,7775.98,1,25,2.86,172.00,0,95375.76
2,0.80,1,4528.54,1,19,2.86,36.00,0,54774.48
2,0.80,1,3015.41,1,24,2.86,53.00,0,36820.92
2,0.80,4,12017.20,2,28,2.86,2538.68,1,174670.56
2,0.80,4,10636.12,1,19,2.86,3977.46,1,175362.96
1,1.00,2,3151.83,2,30,3.00,24.43,0,38115.12
1,1.00,2,1641.73,2,38,3.00,4.53,0,19755.12
1,1.00,0,3490.33,2,22,3.00,15.40,0,42068.76
1,1.00,2,2353.72,1,18,4.00,23.03,0,28521.00
